City_ID,city,lat,lng,max_Temp,humidity,cloudiness,wind_Speed,country,date
301,aras,42.5617,-2.356,45.01,61,0,2.3,ES,2023-04-03 21:15:25
302,pangnirtung,66.1451,-65.7125,11.17,81,49,2.15,CA,2023-04-03 21:15:25
303,bonham,33.5773,-96.1783,91.69,45,0,17.27,US,2023-04-03 21:15:25
304,ojinaga,29.5667,-104.4167,88.75,12,0,8.05,MX,2023-04-03 21:12:15
305,nabire,-3.3667,135.4833,80.08,78,100,8.1,ID,2023-04-03 21:15:26
306,ponta do sol,32.6667,-17.1,65.03,60,62,19.06,PT,2023-04-03 21:15:26
307,aksarka,66.5606,67.7975,-3.21,91,28,13.6,RU,2023-04-03 21:15:26
308,ulaangom,49.9811,92.0667,5.74,90,19,1.07,MN,2023-04-03 21:15:26
309,bud,39.447,-86.1758,75.04,52,62,13.51,US,2023-04-03 21:15:26
310,shellbrook,53.2168,-106.4011,18.48,73,100,7.43,CA,2023-04-03 21:15:27
311,kuytun,54.3419,101.5036,24.82,78,99,10.69,RU,2023-04-03 21:15:27
312,novyye burasy,52.1324,46.0714,48.69,51,100,3.15,RU,2023-04-03 21:15:27
313,cartagena,10.3997,-75.5144,89.22,58,20,13.8,CO,2023-04-03 21:15:27
314,sioux lookout,50.1001,-91.917,24.58,76,100,8.84,CA,2023-04-03 21:15:28
315,dauphin,51.1494,-100.0502,14.7,78,100,9.1,CA,2023-04-03 21:15:28
316,camacha,33.0833,-16.3333,60.22,67,40,20.71,PT,2023-04-03 21:15:28
317,fortuna,40.5982,-124.1573,49.93,73,95,8.01,US,2023-04-03 21:15:28
318,bobcaygeon,44.5462,-78.542,48.94,62,83,12.26,CA,2023-04-03 21:11:34
319,hobyo,5.3505,48.5268,82.63,72,4,13.67,SO,2023-04-03 21:15:29
320,charters towers,-20.1,146.2667,71.64,93,17,2.98,AU,2023-04-03 21:15:29
321,husavik,66.0449,-17.3389,37.78,92,100,17.18,IS,2023-04-03 21:15:29
322,pecanha,-18.5486,-42.5569,68.5,77,97,3.31,BR,2023-04-03 21:15:29
323,iqaluit,63.7506,-68.5145,5.7,71,31,13.0,CA,2023-04-03 21:15:30
324,kavieng,-2.5744,150.7967,81.19,76,100,4.21,PG,2023-04-03 21:15:30
325,prabumulih,-3.45,104.25,72.57,99,100,1.88,ID,2023-04-03 21:15:30
326,dolhasca,47.4333,26.6,37.99,81,100,10.22,RO,2023-04-03 21:15:30
327,college,64.8569,-147.8028,31.06,62,40,6.91,US,2023-04-03 21:15:30
328,seoul,37.5683,126.9778,56.64,26,100,3.09,KR,2023-04-03 21:15:31
329,riacho de santana,-13.6092,-42.9389,81.61,42,100,3.33,BR,2023-04-03 21:15:31
330,mari-turek,56.7895,49.6235,43.43,64,86,5.23,RU,2023-04-03 21:15:31
331,mazyr,52.0495,29.2456,31.48,98,100,10.07,BY,2023-04-03 21:15:31
332,antofagasta,-23.65,-70.4,72.68,81,43,7.05,CL,2023-04-03 21:15:31
333,lasa,46.6166,10.7002,36.7,95,73,6.26,IT,2023-04-03 21:15:32
334,burnie,-41.0667,145.9167,48.94,98,100,4.45,AU,2023-04-03 21:15:32
335,baramati,18.15,74.5833,75.36,60,2,9.31,IN,2023-04-03 21:15:32
336,hofn,64.2539,-15.2082,44.42,100,100,7.4,IS,2023-04-03 21:15:32
337,salamanca,40.8333,-6.0,52.75,38,100,5.57,ES,2023-04-03 21:15:33
338,penzance,50.1186,-5.5371,45.28,76,100,13.82,GB,2023-04-03 21:15:33
339,bocas del toro,9.3333,-82.25,82.33,69,46,8.77,PA,2023-04-03 21:15:33
340,viransehir,37.2353,39.7631,52.95,81,27,3.67,TR,2023-04-03 21:15:33
341,ciudad bolivar,8.1222,-63.5497,97.47,27,59,15.86,VE,2023-04-03 21:15:15
342,bowen,-20.0167,148.2333,73.63,93,96,5.46,AU,2023-04-03 21:15:34
343,lahij,13.1667,44.5833,77.83,75,100,4.32,YE,2023-04-03 21:15:34
344,raudeberg,61.9875,5.1352,39.96,72,42,19.66,NO,2023-04-03 21:15:34
345,xuchang,34.0167,113.8167,47.52,92,100,19.55,CN,2023-04-03 21:15:34
346,san antero,9.3741,-75.7589,84.65,72,63,15.52,CO,2023-04-03 21:15:34
347,shamary,57.3434,58.2199,38.98,81,90,2.53,RU,2023-04-03 21:15:35
348,peniche,39.3558,-9.3811,58.08,88,100,30.22,PT,2023-04-03 21:15:35
349,sur,22.5667,59.5289,75.42,58,5,5.55,OM,2023-04-03 21:11:53
350,dalvik,65.9702,-18.5286,46.33,97,100,9.78,IS,2023-04-03 21:15:35
351,aripuana,-9.1667,-60.6333,77.13,87,22,2.8,BR,2023-04-03 21:15:35
352,kudahuvadhoo,2.6708,72.8944,81.91,71,9,4.63,MV,2023-04-03 21:15:36
353,ancud,-41.8697,-73.8203,57.29,73,6,6.02,CL,2023-04-03 21:15:36
354,bukachacha,52.9833,116.9167,7.93,80,15,3.74,RU,2023-04-03 21:15:36
355,san miguelito,9.0333,-79.5,91.67,55,20,16.11,PA,2023-04-03 21:15:36
356,kushima,31.4583,131.2333,58.39,77,80,4.45,JP,2023-04-03 21:15:33
357,tigil,57.8,158.6667,17.06,88,100,2.35,RU,2023-04-03 21:15:36
358,havre-saint-pierre,50.2334,-63.5986,26.74,78,39,17.94,CA,2023-04-03 21:15:37
359,dingle,10.9995,122.6711,74.73,90,100,5.61,PH,2023-04-03 21:15:37
360,san cristobal,7.7669,-72.225,80.78,42,50,5.46,VE,2023-04-03 21:15:37
361,helena,46.5927,-112.0361,41.99,44,20,17.27,US,2023-04-03 21:11:54
362,jacareacanga,-6.2222,-57.7528,78.03,82,100,3.44,BR,2023-04-03 21:15:37
363,grand bank,47.0999,-55.765,30.97,75,56,27.6,CA,2023-04-03 21:15:38
364,japura,-0.3167,102.35,73.47,99,100,2.77,ID,2023-04-03 21:15:38
365,mecca,21.4267,39.8261,75.58,40,91,3.51,SA,2023-04-03 21:13:40
366,tual,-5.6667,132.75,80.96,77,100,10.56,ID,2023-04-03 21:15:38
367,padang,-0.9492,100.3543,76.5,87,100,2.75,ID,2023-04-03 21:15:38
368,samarai,-10.6167,150.6667,80.78,85,90,3.44,PG,2023-04-03 21:15:38
369,shirokiy,49.758,129.523,29.93,42,55,15.57,RU,2023-04-03 21:15:39
370,oranjestad,12.524,-70.027,84.15,77,20,24.16,AW,2023-04-03 21:15:39
371,komsomolskiy,40.4272,71.7189,56.12,76,75,9.22,UZ,2023-04-03 21:15:39
372,hienghene,-20.6833,164.9333,79.16,84,61,10.94,NC,2023-04-03 21:15:39
373,kosum phisai,16.2486,103.0674,82.83,53,12,13.42,TH,2023-04-03 21:15:39
374,bedong,5.7274,100.5088,73.26,87,100,1.59,MY,2023-04-03 21:15:39
375,matsuura,33.3271,129.721,57.88,68,100,3.83,JP,2023-04-03 21:14:12
376,jerusalem,31.769,35.2163,61.72,42,0,1.01,IL,2023-04-03 21:11:25
377,waipawa,-41.4122,175.5153,50.7,80,0,1.92,NZ,2023-04-03 21:15:40
378,lavrentiya,65.5833,-171.0,3.63,90,88,5.53,RU,2023-04-03 21:15:40
379,keti bandar,24.1447,67.4497,77.22,76,0,16.11,PK,2023-04-03 21:15:40
380,caxito,-8.5785,13.6643,74.39,95,100,1.66,AO,2023-04-03 21:11:14
381,baykit,61.67,96.37,5.58,99,73,2.59,RU,2023-04-03 21:15:41
382,kieta,-6.2167,155.6333,80.69,82,73,2.1,PG,2023-04-03 21:15:41
383,santa cruz,-17.8,-63.1667,85.46,65,75,13.8,BO,2023-04-03 21:15:41
384,abha,18.2164,42.5053,57.45,77,0,6.91,SA,2023-04-03 21:15:41
385,deep river,46.1001,-77.4995,44.74,73,85,5.99,CA,2023-04-03 21:14:39
386,mount gambier,-37.8333,140.7667,50.13,95,100,2.95,AU,2023-04-03 21:15:42
387,kjollefjord,70.9457,27.3465,33.85,69,40,24.16,NO,2023-04-03 21:15:42
388,niamey,13.5137,2.1098,89.55,8,100,7.94,NE,2023-04-03 21:15:42
389,imbituba,-28.24,-48.6703,69.55,82,0,2.66,BR,2023-04-03 21:15:42
390,yuancheng,36.652,107.7896,35.98,100,100,3.85,CN,2023-04-03 21:15:42
391,yulara,-25.2406,130.9889,71.92,54,89,5.19,AU,2023-04-03 21:15:42
392,grand-lahou,5.1367,-5.0242,78.37,90,39,2.66,CI,2023-04-03 21:15:43
393,belmonte,-15.8631,-38.8828,77.83,80,66,10.25,BR,2023-04-03 21:15:43
394,glasgow,55.8652,-4.2576,43.2,67,100,3.44,GB,2023-04-03 21:15:07
395,gwadar,25.1216,62.3254,72.54,65,0,9.6,PK,2023-04-03 21:15:43
396,muros,42.7762,-9.0603,55.83,88,100,8.52,ES,2023-04-03 21:15:43
397,finschhafen,-6.6024,147.8681,74.28,80,100,4.43,PG,2023-04-03 21:15:44
398,goderich,43.7501,-81.7165,52.12,46,100,9.22,CA,2023-04-03 21:15:44
399,koslan,63.4564,48.8989,15.84,90,25,7.81,RU,2023-04-03 21:15:44
400,brawley,32.9787,-115.5303,71.85,28,0,24.05,US,2023-04-03 21:15:44
401,canutama,-6.5339,-64.3831,83.44,67,77,4.25,BR,2023-04-03 21:15:44
402,opuwo,-18.0607,13.84,72.88,37,63,2.73,NA,2023-04-03 21:15:45
403,bakchar,57.0186,82.0711,32.5,93,100,4.5,RU,2023-04-03 21:15:45
404,dzaoudzi,-12.7887,45.2699,78.69,83,75,2.3,YT,2023-04-03 21:15:45
405,salisbury,51.0693,-1.7957,44.89,72,13,6.91,GB,2023-04-03 21:15:08
406,parana,-31.732,-60.5238,76.91,49,71,7.43,AR,2023-04-03 21:15:45
407,geraldton,-28.7667,114.6,66.61,82,40,10.36,AU,2023-04-03 21:15:46
408,ilulissat,69.2167,-51.1,15.82,67,40,17.27,GL,2023-04-03 21:15:46
409,kemijarvi,66.7131,27.4306,12.63,97,70,5.03,FI,2023-04-03 21:15:46
410,karabulak,43.3036,44.8964,49.19,55,100,1.25,RU,2023-04-03 21:15:46
411,tevriz,57.509,72.4042,27.14,97,97,2.24,RU,2023-04-03 21:15:47
412,uelzen,52.9667,10.5667,35.49,72,5,5.61,DE,2023-04-03 21:15:47
413,pimentel,-6.8367,-79.9342,86.29,62,100,12.66,PE,2023-04-03 21:15:47
414,tolcsva,48.2833,21.45,35.11,69,8,21.94,HU,2023-04-03 21:15:47
415,karratha,-20.7377,116.8463,81.72,75,10,7.14,AU,2023-04-03 21:15:47
416,yabrud,33.9674,36.6574,53.08,43,22,7.4,SY,2023-04-03 21:15:48
417,xining,36.6167,101.7667,33.82,76,76,0.47,CN,2023-04-03 21:15:48
418,poum,-20.2333,164.0167,80.64,80,66,10.27,NC,2023-04-03 21:15:48
419,les escoumins,48.1111,-69.0236,24.15,100,100,4.81,CA,2023-04-03 21:15:48
420,wilmington,34.2257,-77.9447,71.01,75,100,7.0,US,2023-04-03 21:14:24
421,segovia,41.1667,-4.0,43.92,48,100,3.13,ES,2023-04-03 21:15:48
422,zhangjiakou,40.81,114.8794,44.13,61,100,7.0,CN,2023-04-03 21:15:49
423,carupano,10.6678,-63.2585,76.46,86,0,28.7,VE,2023-04-03 21:15:49
424,fomboni,-12.28,43.7425,83.17,73,81,7.67,KM,2023-04-03 21:15:49
425,eyl,7.9803,49.8164,81.84,70,27,12.1,SO,2023-04-03 21:15:49
426,harer,9.3094,42.1258,61.02,78,100,6.02,ET,2023-04-03 21:15:49
427,huaibei,33.9744,116.7917,53.28,97,100,8.55,CN,2023-04-03 21:15:50
428,nouadhibou,20.931,-17.0347,69.78,73,65,20.71,MR,2023-04-03 21:15:50
429,bahia de caraquez,-0.6,-80.4167,82.42,80,75,9.8,EC,2023-04-03 21:11:17
430,lakes entrance,-37.8811,147.981,52.16,74,21,2.95,AU,2023-04-03 21:15:50
431,sillod,20.3,75.65,74.52,40,0,5.73,IN,2023-04-03 21:15:50
432,biak,-0.9131,122.8766,74.82,91,100,5.08,ID,2023-04-03 21:15:51
433,svetlyy,54.675,20.1347,33.85,66,6,13.65,RU,2023-04-03 21:15:51
434,springfield,37.2153,-93.2982,84.49,42,0,16.11,US,2023-04-03 21:15:51
435,berlevag,70.8578,29.0864,33.8,69,60,26.46,NO,2023-04-03 21:15:51
436,porosozero,62.7191,32.727,18.21,93,32,7.18,RU,2023-04-03 21:15:51
437,wad madani,14.4012,33.5199,85.53,10,99,9.28,SD,2023-04-03 21:15:15
438,kolkwitz,51.75,14.25,36.66,76,25,11.03,DE,2023-04-03 21:15:52
439,warwick,41.7001,-71.4162,54.52,55,75,18.41,US,2023-04-03 21:13:16
440,port hardy,50.6996,-127.4199,44.49,59,42,13.58,CA,2023-04-03 21:15:09
441,amapa,1.0,-52.0,77.27,82,100,2.21,BR,2023-04-03 21:15:20
442,omboue,-1.5746,9.2618,78.44,85,100,5.37,GA,2023-04-03 21:15:53
443,marzuq,14.4,46.4667,74.82,65,95,3.65,YE,2023-04-03 21:15:53
444,areka,7.0667,37.7,59.38,94,100,3.22,ET,2023-04-03 21:15:53
445,novyy urgal,51.0736,132.5642,28.38,79,71,6.55,RU,2023-04-03 21:15:53
446,havoysund,70.9963,24.6622,34.03,96,79,23.13,NO,2023-04-03 21:15:53
447,okakarara,-20.5833,17.4333,66.9,65,68,7.99,NA,2023-04-03 21:15:54
448,qesarya,32.5189,34.9046,68.34,69,1,9.28,IL,2023-04-03 21:15:54
449,saint george,37.1041,-113.5841,57.94,44,100,25.32,US,2023-04-03 21:12:18
450,izhma,65.0083,53.9113,-1.97,100,65,1.32,RU,2023-04-03 21:15:54
451,sola,-13.8833,167.55,82.35,75,17,17.72,VU,2023-04-03 21:15:54
452,sao gabriel da cachoeira,-0.1303,-67.0892,82.58,76,81,1.41,BR,2023-04-03 21:15:25
453,la ronge,55.1001,-105.2842,22.14,77,100,5.59,CA,2023-04-03 21:15:32
454,coronado,32.6859,-117.1831,62.42,60,75,16.11,US,2023-04-03 21:15:55
455,kysyl-syr,63.8986,122.7617,10.54,99,100,2.89,RU,2023-04-03 21:15:55
456,ubinskoye,55.3068,79.6802,21.83,88,72,6.8,RU,2023-04-03 21:15:55
457,mayo,38.8876,-76.5119,74.12,60,0,16.11,US,2023-04-03 21:15:32
458,aviles,43.5547,-5.9248,53.92,83,75,10.36,ES,2023-04-03 21:14:41
459,tyukhtet,56.5389,89.3011,27.77,92,100,11.79,RU,2023-04-03 21:15:56
460,kharan,28.5833,65.4167,70.48,15,0,10.18,PK,2023-04-03 21:15:56
461,adrar,20.5022,-10.0711,79.52,6,0,4.18,MR,2023-04-03 21:15:56
462,santander,43.4647,-3.8044,52.47,85,0,15.01,ES,2023-04-03 21:15:56
463,constitucion,-35.3333,-72.4167,65.3,58,100,15.37,CL,2023-04-03 21:11:27
464,upata,8.0086,-62.3989,90.1,33,83,9.64,VE,2023-04-03 21:15:57
465,cururupu,-1.8283,-44.8683,73.87,97,100,2.51,BR,2023-04-03 21:15:46
466,ruteng,-8.6136,120.4721,60.04,96,97,3.18,ID,2023-04-03 21:15:57
467,flagstaff,35.1981,-111.6513,54.52,39,20,35.68,US,2023-04-03 21:13:46
468,butte,39.6499,-121.5677,55.42,29,0,14.97,US,2023-04-03 21:15:58
469,mopipi,-21.1833,24.8833,76.55,38,4,2.21,BW,2023-04-03 21:15:58
470,linqiong,30.4159,103.4609,56.98,83,100,1.66,CN,2023-04-03 21:15:58
471,thinadhoo,0.5333,72.9333,81.43,75,87,7.0,MV,2023-04-03 21:15:58
472,ugoofaaru,5.6667,73.0,81.57,73,22,6.76,MV,2023-04-03 21:15:58
473,baiquan,47.5833,126.0833,30.24,25,98,11.72,CN,2023-04-03 21:15:59
474,chuguyevka,44.1653,133.8633,44.73,76,100,2.64,RU,2023-04-03 21:15:59
475,faanui,-16.4833,-151.75,82.17,71,46,6.93,PF,2023-04-03 21:15:59
476,margate,51.3813,1.3862,45.7,58,28,5.01,GB,2023-04-03 21:15:59
477,mahalapye,-23.1041,26.8142,72.97,41,1,4.09,BW,2023-04-03 21:15:59
478,san luis,-33.295,-66.3356,72.43,58,100,14.67,AR,2023-04-03 21:15:59
479,floro,61.5996,5.0328,40.96,70,75,12.66,NO,2023-04-03 21:16:00
480,bongandanga,1.5,21.05,70.99,97,100,1.07,CD,2023-04-03 21:16:00
481,bor,56.3567,44.0669,44.53,86,82,5.48,RU,2023-04-03 21:16:00
482,plettenberg bay,-34.0527,23.3716,60.76,85,82,7.45,ZA,2023-04-03 21:16:00
483,porto novo,6.4965,2.6036,82.45,79,100,9.57,BJ,2023-04-03 21:16:01
484,petropavlovsk-kamchatskiy,53.0452,158.6483,32.59,60,0,13.42,RU,2023-04-03 21:13:00
485,balkhash,46.844,74.9804,35.22,36,0,24.83,KZ,2023-04-03 21:16:01
486,fukue,32.6881,128.8419,61.83,81,100,11.83,JP,2023-04-03 21:16:01
487,san miguel,13.4833,-88.1833,101.01,17,54,4.16,SV,2023-04-03 21:13:37
488,mato verde,-15.3972,-42.8664,72.12,78,92,4.43,BR,2023-04-03 21:16:02
489,oskaloosa,41.2964,-92.6444,64.38,24,100,12.66,US,2023-04-03 21:16:02
490,lawrenceburg,38.0373,-84.8966,73.98,42,0,21.85,US,2023-04-03 21:16:02
491,dondo,-19.6094,34.7431,72.91,89,2,2.15,MZ,2023-04-03 21:16:02
492,piacabucu,-10.4056,-36.4344,79.75,76,100,7.31,BR,2023-04-03 21:16:03
493,baoro,5.6667,15.9667,76.53,41,68,2.64,CF,2023-04-03 21:11:24
494,chicama,-7.8447,-79.1469,84.74,66,93,9.19,PE,2023-04-03 21:13:13
495,zyryanovsk,49.7386,84.2719,7.25,92,13,1.45,KZ,2023-04-03 21:16:03
496,praia da vitoria,38.7333,-27.0667,58.75,79,100,7.83,PT,2023-04-03 21:14:40
497,deniliquin,-35.5333,144.9667,61.18,67,7,6.64,AU,2023-04-03 21:16:03
498,nemuro,43.3236,145.575,34.21,62,3,7.16,JP,2023-04-03 21:16:04
499,gat,31.61,34.7642,69.4,44,0,5.73,IL,2023-04-03 21:16:04
500,kruisfontein,-34.0033,24.7314,60.89,85,100,13.18,ZA,2023-04-03 21:16:04
501,korla,41.7597,86.1469,31.42,24,2,10.45,CN,2023-04-03 21:16:04
502,buala,-8.145,159.5921,82.13,80,98,6.49,SB,2023-04-03 21:16:04
503,sambava,-14.2667,50.1667,76.59,88,47,4.54,MG,2023-04-03 21:16:04
504,lagodekhi,41.8268,46.2767,52.7,73,100,1.54,GE,2023-04-03 21:16:05
505,mosetse,-20.75,26.65,71.87,41,2,11.56,BW,2023-04-03 21:16:05
506,kletskaya,49.3145,43.0584,51.73,83,93,9.51,RU,2023-04-03 21:16:05
507,mbanza-ngungu,-5.25,14.8667,69.85,93,87,2.68,CD,2023-04-03 21:16:05
508,khrebtovaya,56.7032,104.2494,21.07,94,100,11.65,RU,2023-04-03 21:16:05
509,griffith,41.5284,-87.4237,63.3,39,75,12.66,US,2023-04-03 21:16:06
510,oum hadjer,13.2954,19.6966,89.56,14,53,1.88,TD,2023-04-03 21:16:06
511,tarakan,3.3,117.6333,75.72,82,98,6.29,ID,2023-04-03 21:16:06
512,atar,20.5169,-13.0499,86.0,8,35,10.31,MR,2023-04-03 21:16:06
513,along,28.1667,94.7667,56.71,95,87,1.23,IN,2023-04-03 21:16:06
514,mandalgovi,45.7625,106.2708,14.47,65,100,9.4,MN,2023-04-03 21:16:06
515,mjolby,58.326,15.1237,28.11,92,88,2.33,SE,2023-04-03 21:16:07
516,narsingi,18.0333,78.4333,79.95,62,90,9.73,IN,2023-04-03 21:16:07
517,miri,4.4148,114.0089,74.73,89,100,4.61,MY,2023-04-03 21:16:07
518,durban,-29.8579,31.0292,69.03,88,43,5.99,ZA,2023-04-03 21:14:59
519,mattru,7.6244,-11.8332,78.49,86,90,2.37,SL,2023-04-03 21:16:07
520,mudbidri,13.0833,74.9833,74.82,83,20,4.61,IN,2023-04-03 21:16:07
521,saint-francois,46.4154,3.9054,44.04,67,100,6.91,FR,2023-04-03 21:11:12
522,kokopo,-4.352,152.2633,78.31,81,96,2.59,PG,2023-04-03 21:16:08
523,olafsvik,64.8945,-23.7142,41.95,93,100,22.44,IS,2023-04-03 21:16:08
524,marawi,7.9986,124.2928,66.92,96,62,0.65,PH,2023-04-03 21:16:08
525,bonavista,48.6499,-53.1147,33.6,74,73,18.54,CA,2023-04-03 21:16:08
526,guerrero negro,27.9769,-114.0611,64.02,58,70,23.33,MX,2023-04-03 21:16:08
527,whitehorse,60.7161,-135.0538,29.1,49,46,2.46,CA,2023-04-03 21:15:08
528,steamboat springs,40.485,-106.8317,53.94,38,100,4.0,US,2023-04-03 21:16:09
529,chalus,36.655,51.4204,49.46,87,20,2.3,IR,2023-04-03 21:16:09
530,maragogi,-9.0122,-35.2225,79.02,75,84,8.52,BR,2023-04-03 21:16:09
531,pindobacu,-10.7417,-40.3608,79.41,47,100,7.4,BR,2023-04-03 21:16:09
532,khorinsk,52.1657,109.7726,11.89,70,18,5.82,RU,2023-04-03 21:16:10
533,joensuu,62.6012,29.7632,23.49,58,0,4.61,FI,2023-04-03 21:16:10
534,necochea,-38.5473,-58.7368,66.29,69,0,11.63,AR,2023-04-03 21:16:10
535,kumluca,36.3703,30.2869,59.43,61,36,5.82,TR,2023-04-03 21:16:11
536,livingstone,-17.8419,25.8543,66.34,79,75,3.18,ZM,2023-04-03 21:16:11
537,yar-sale,66.8333,70.8333,-3.48,87,13,16.13,RU,2023-04-03 21:14:16
538,linxia,35.6003,103.2064,36.32,81,100,1.12,CN,2023-04-03 21:16:11
539,saldus,56.6636,22.4881,27.79,74,40,8.86,LV,2023-04-03 21:16:11
540,dunedin,-45.8742,170.5036,59.81,71,76,5.99,NZ,2023-04-03 21:15:28
541,hualmay,-11.0964,-77.6139,79.83,72,88,9.26,PE,2023-04-03 21:16:12
542,tacoronte,28.4769,-16.4102,61.97,67,20,29.93,ES,2023-04-03 21:16:12
543,lichinga,-13.3128,35.2406,62.69,88,0,5.75,MZ,2023-04-03 21:16:12
544,sorland,67.667,12.6934,37.26,73,78,16.13,NO,2023-04-03 21:16:12
545,sovetsk,55.0839,21.8785,28.35,65,30,7.83,RU,2023-04-03 21:16:12
546,quang ngai,15.1167,108.8,73.9,93,9,5.23,VN,2023-04-03 21:16:13
547,hammerfest,70.6634,23.6821,36.05,87,40,16.11,NO,2023-04-03 21:16:13
548,arroyo,41.6096,-4.7969,51.15,51,0,5.75,ES,2023-04-03 21:16:13
549,tonj,7.2737,28.6822,84.54,14,2,2.86,SS,2023-04-03 21:16:13
550,sao raimundo nonato,-9.0153,-42.6994,81.55,45,86,3.56,BR,2023-04-03 21:16:13
551,mandera,3.9366,41.867,86.97,51,5,3.4,KE,2023-04-03 21:16:14
552,richards bay,-28.783,32.0377,73.94,80,95,17.52,ZA,2023-04-03 21:16:14
553,zhanaozen,43.3,52.8,47.59,67,97,7.81,KZ,2023-04-03 21:16:14
554,sirjan,29.452,55.6814,54.86,18,0,6.55,IR,2023-04-03 21:16:14
555,obihiro,42.9172,143.2044,38.37,69,61,1.05,JP,2023-04-03 21:15:17
556,chemin grenier,-20.4872,57.4656,76.59,84,97,7.38,MU,2023-04-03 21:16:15
